B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,CLOUDY_PIXEL_PERCENTAGE,MEAN_SOLAR_ZENITH_ANGLE,NODATA_PIXEL_PERCENTAGE,SENSING_ORBIT_NUMBER,SPACECRAFT_NAME,date,lat,lon,PID
277,2892,2176,512,894,1352,1636,1857,2059,2174,2312,2433,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.942767625158005,70.10898790128346,ID_i02a4T
269,2687,2045,539,892,1342,1618,1867,2034,2106,2270,2332,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.943289127598085,70.15219988809281,ID_XmjEZX
269,2275,1773,554,937,1386,1327,1696,2000,2106,2170,2332,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.943198370411196,70.15209985229936,ID_XmjEZX
269,2275,1773,324,588,906,1327,1696,2000,1758,2170,2332,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.94319870231419,70.15219113578542,ID_XmjEZX
285,2480,1819,251,523,681,1245,1905,2063,2050,2437,2357,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.94374263131679,70.2034363308234,ID_5qL1J2
285,2480,1819,458,752,1246,1245,1905,2063,2458,2437,2357,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.943742949055164,70.20352761472594,ID_5qL1J2
285,2480,1819,272,572,800,1245,1905,2063,2322,2437,2357,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.943652204368675,70.2034275636481,ID_5qL1J2
269,2232,1577,444,735,975,1310,1741,1930,1980,2094,2112,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.9426749561288,69.99373285933129,ID_dD8sEI
269,1973,1395,380,684,805,1232,1523,1683,1836,1927,2112,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.942675331791364,69.99382414139988,ID_dD8sEI
269,2071,1535,533,865,1144,1547,1814,1975,2032,2045,2112,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.94258453645914,69.99372415235024,ID_dD8sEI
393,3489,2589,811,1278,2010,2272,2460,2747,2828,2917,2876,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.9473286384783,70.07256362354784,ID_hLDMxl
393,3564,2641,832,1332,2046,2388,2529,2787,2934,3006,2876,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.947238215968135,70.07255489017385,ID_hLDMxl
393,3564,2641,856,1324,2032,2388,2529,2787,2836,3006,2876,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.94723857012056,70.07264617427509,ID_hLDMxl
386,2433,1912,504,863,1326,1518,1733,1885,1922,2084,2453,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.951092559816324,70.1356173675141,ID_a8Bvwm
386,3065,2336,763,1132,1670,2084,2204,2411,2330,2569,2453,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.9510928967573,70.13570865317408,ID_a8Bvwm
386,2433,1912,544,872,1334,1518,1733,1885,2016,2084,2453,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.951002135157054,70.13560861298922,ID_a8Bvwm
200,2912,2226,517,862,1216,1540,1850,2017,2238,2360,2173,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.951517161926,70.15281412156732,ID_gmLKDa
200,2820,2281,622,1084,1400,1527,1867,2083,2124,2186,2173,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.95151749413337,70.15290540745247,ID_gmLKDa
135,1896,1222,125,310,312,1014,1917,2431,2644,2764,2913,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.95270230665986,70.130936799133,ID_REnG6b
135,1896,1222,175,407,506,1014,1917,2431,2834,2764,2913,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.95270264499433,70.13102808522731,ID_REnG6b
135,1896,1222,246,545,632,1014,1917,2431,2622,2764,2913,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.95261188217315,70.13092804450787,ID_REnG6b
135,1896,1222,304,520,742,1014,1917,2431,2584,2764,2913,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.952612220504534,70.1310193305761,ID_REnG6b
205,2565,1816,437,773,1092,1473,1933,2088,2244,2331,2538,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.95374012257876,70.07099304005168,ID_SBzfPU
205,2565,1816,389,721,1070,1473,1933,2088,2044,2331,2538,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.95364970018235,70.0709843014637,ID_SBzfPU
266,2842,2112,440,769,1218,1594,1981,2176,2178,2470,2404,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.95528171365836,70.16896599505006,ID_pYmTv1
266,2842,2112,511,872,1340,1594,1981,2176,2178,2470,2404,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.95528204162112,70.16905728210861,ID_pYmTv1
266,2765,2057,440,771,1214,1698,1876,2188,2248,2449,2404,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.95519128792578,70.16895722739108,ID_pYmTv1
266,2765,2057,533,933,1360,1698,1876,2188,2270,2449,2404,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.955191615885546,70.16904851442352,ID_pYmTv1
335,3446,2613,766,1254,1922,2248,2416,2616,2754,2907,2682,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.95595106474029,70.03570983391819,ID_n2q21A
335,3446,2613,749,1172,1894,2248,2416,2616,2690,2907,2682,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.95586027871488,70.03560981709265,ID_n2q21A
335,3446,2613,778,1232,1930,2248,2416,2616,2756,2907,2682,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.95586064363562,70.03570110336548,ID_n2q21A
185,2890,2319,513,834,1352,1619,1820,2024,2244,2234,2276,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.957402638429286,70.18066992345507,ID_ZyQ7za
185,2890,2319,482,801,1236,1619,1820,2024,2068,2234,2276,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.95731221233283,70.18066115060903,ID_ZyQ7za
254,1705,1354,504,785,1054,1151,1337,1529,1586,1551,1738,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.95732293589644,69.99514447366047,ID_j4ZWGg
254,1682,1298,507,749,1002,1188,1402,1544,1610,1580,1738,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.95732331211534,69.99523575996804,ID_j4ZWGg
254,1926,1561,548,848,1146,1484,1712,1764,1670,1893,1738,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.95723289252469,69.99522703966707,ID_j4ZWGg
379,3477,2603,823,1256,1916,2218,2355,2559,2718,2850,2822,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.95819587406827,70.03200278629706,ID_kruD49
379,3477,2603,864,1242,1968,2218,2355,2559,2724,2850,2822,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.95819624013643,70.03209407321108,ID_kruD49
379,3505,2544,756,1280,1896,2285,2472,2675,2670,2954,2822,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.95810545311978,70.03199405481521,ID_kruD49
279,2404,1839,562,911,1320,1843,2176,2314,2260,2441,2370,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.96532702425198,70.02968029713415,ID_Yg2caj
279,2284,1725,581,951,1370,1707,1992,2186,2251,2323,2370,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.9653273914182,70.02977158608559,ID_Yg2caj
405,3293,2480,747,1176,1732,2010,2366,2617,2784,3061,2910,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.9773720906195,70.1534969321157,ID_zVJ5Ce
405,3498,2582,774,1228,1800,2136,2455,2661,2792,3004,2910,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.97737242420098,70.15358822546197,ID_zVJ5Ce
405,3293,2480,694,1086,1624,2010,2366,2617,2974,3061,2910,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.97728166559331,70.15348814928136,ID_zVJ5Ce
405,3498,2582,683,1120,1672,2136,2455,2661,2854,3004,2910,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.97728199917176,70.15357944260147,ID_zVJ5Ce
230,1849,1337,493,768,1005,1297,1617,1708,1753,1857,1997,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.97659754323368,70.0228306627412,ID_oc3xrH
230,1849,1337,512,783,1018,1297,1617,1708,1768,1857,1997,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.97659791301998,70.0229219548863,ID_oc3xrH
286,2728,2030,447,807,1206,1572,2004,2226,2354,2422,2651,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.97889829189148,70.15063355816153,ID_pjVJrr
286,2728,2030,415,734,1094,1572,2004,2226,2132,2422,2651,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.978898626360014,70.15072485193235,ID_pjVJrr
373,3391,2522,666,1068,1632,1990,2209,2385,2402,2666,2661,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.97936674869859,70.10660014118298,ID_BvqJZX
373,3342,2474,711,1106,1656,2001,2239,2419,2448,2668,2661,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.97936709541554,70.10669143480992,ID_BvqJZX
373,3391,2522,741,1116,1654,1990,2209,2385,2480,2666,2661,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.97927632528372,70.1065913698789,ID_BvqJZX
373,3342,2474,753,1168,1692,2001,2239,2419,2573,2668,2661,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.97927667199752,70.10668266347965,ID_BvqJZX
258,3023,2354,594,966,1526,1781,1943,2152,2270,2376,2312,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.981075982802636,70.17785875885464,ID_7BYG4L
258,3023,2354,581,969,1534,1781,1943,2152,2258,2376,2312,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.981076309846465,70.1779500534,ID_7BYG4L
258,3023,2354,535,916,1458,1781,1943,2152,2196,2376,2312,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.9809855570053,70.17784996583669,ID_7BYG4L
281,2175,1643,601,894,1222,1555,1751,1862,1990,2100,1876,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.98088904178876,70.01129109654516,ID_9WgSV8
299,2174,1592,605,914,1212,1515,1787,1925,1990,2045,1938,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.98088941505296,70.01138238982227,ID_9WgSV8
224,2960,2217,536,834,1332,1615,1780,1981,2093,2235,2415,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.98132251696954,70.12184790657808,ID_uctdEi
224,2512,1822,261,494,756,1261,1935,2243,2041,2485,2415,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.981231750419475,70.12174783495328,ID_uctdEi
224,2688,2008,405,675,1072,1373,1879,2090,2063,2319,2415,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.98123209304731,70.1218391292214,ID_uctdEi
406,3667,2740,902,1422,2094,2402,2600,2802,3001,3155,3181,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.98192029164811,70.1613310480464,ID_ORfVU2
406,3667,2740,874,1406,2076,2402,2600,2802,2975,3155,3181,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.98182986640184,70.16132225896578,ID_ORfVU2
406,3667,2740,830,1308,1974,2402,2600,2802,2849,3155,3181,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.98183019808117,70.16141355364316,ID_ORfVU2
379,3977,2852,974,1520,2396,2788,2818,3187,3320,3366,3166,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.98418291280737,70.16209857404505,ID_zVga09
379,3977,2852,1016,1564,2364,2788,2818,3187,3280,3366,3166,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.98418324441328,70.16218986940659,ID_zVga09
379,3878,2710,819,1332,1992,2400,2664,2856,2944,3289,3166,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.98409248755566,70.16208978274378,ID_zVga09
379,3878,2710,840,1340,2010,2400,2664,2856,3012,3289,3166,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.98409281915855,70.16218107807913,ID_zVga09
167,2521,1459,321,705,612,1230,2660,3115,3408,3419,3100,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.98431814400246,70.12524164140538,ID_9YWHfa
167,2521,1459,267,583,509,1230,2660,3115,2894,3419,3100,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.984318485849954,70.12533293658831,ID_9YWHfa
135,2184,1586,340,558,837,1099,1379,1568,1658,1787,1785,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.98693691560189,70.10067263141168,ID_4Ztkys
135,2184,1586,294,553,794,1099,1379,1568,1658,1787,1785,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.986846492460934,70.10066385510015,ID_4Ztkys
135,2184,1586,299,511,752,1099,1379,1568,1548,1787,1785,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.98684684128934,70.10075515084803,ID_4Ztkys
251,3037,2141,655,1104,1594,1809,2038,2289,2568,2560,2327,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.98816394501951,70.16312454863184,ID_WHaDyy
312,3227,2246,773,1206,1772,2040,2262,2561,2769,2866,2639,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.98816427658091,70.16321584514968,ID_WHaDyy
333,3208,2287,662,1106,1648,1864,2109,2359,2565,2535,2649,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.98807351976899,70.16311575351509,ID_WHaDyy
342,3401,2405,756,1176,1814,2108,2334,2558,2680,2882,2773,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.98807385132738,70.16320705000675,ID_WHaDyy
415,3337,2427,665,1130,1714,2114,2394,2616,2834,2918,3061,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.988214063951574,70.15208646638828,ID_ttHu3S
415,3337,2427,679,1136,1662,2114,2394,2616,2696,2918,3061,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.98821439858193,70.15217776285982,ID_ttHu3S
415,3337,2427,702,1188,1792,2114,2394,2616,2822,2918,3061,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.98812363906845,70.15207767435852,ID_ttHu3S
415,3337,2427,679,1142,1720,2114,2394,2616,2680,2918,3061,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.988123973695764,70.15216897080388,ID_ttHu3S
492,3626,2559,990,1484,2106,2467,2669,2888,3062,3210,3170,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.98827680754079,70.07315035253555,ID_bNmuW9
492,3626,2559,999,1480,2104,2467,2669,2888,2968,3210,3170,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.98818638538077,70.07314158285322,ID_bNmuW9
492,3611,2548,955,1428,2030,2464,2684,2921,2923,3208,3170,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.98818674193671,70.0732328787827,ID_bNmuW9
345,3411,2626,765,1178,1824,2049,2231,2454,2563,2650,2690,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.990126354385396,70.15592299942159,ID_jRPeSe
345,3411,2626,741,1184,1836,2049,2231,2454,2542,2650,2690,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.990126688066,70.15601429646767,ID_jRPeSe
345,3370,2587,788,1236,1866,2067,2217,2453,2621,2698,2690,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.99003592939127,70.15591420461078,ID_jRPeSe
345,3370,2587,763,1194,1824,2067,2217,2453,2568,2698,2690,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.99003626306884,70.15600550163066,ID_jRPeSe
319,2107,1528,626,935,1360,1603,1659,1787,1852,1890,2099,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.992120512679236,70.01712360931623,ID_rAM8GD
319,2301,1689,649,966,1460,1736,1835,1969,1930,2067,2099,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.99203009259193,70.01711485215822,ID_rAM8GD
142,2197,1550,271,509,785,1075,1664,1707,1685,2027,2385,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.9944355968312,70.14785450779166,ID_yr4y5h
89,2290,1732,335,571,817,1065,1321,1603,1614,1781,1840,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.99443593301549,70.14794580603873,ID_yr4y5h
89,2111,1460,256,448,697,968,1480,1690,1720,2030,1840,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.99434550832612,70.14793700967786,ID_yr4y5h
1695,4228,3272,3040,3104,3218,3650,3948,4119,4156,4234,3963,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.996382637855326,70.11254164314947,ID_ccgJyz
22,1581,1154,238,486,820,891,1214,1437,1321,1591,1399,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.997303193827456,70.16574796489371,ID_rm4K3z
22,1581,1154,205,418,599,891,1214,1437,1538,1591,1399,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.99730352521181,70.16583926406918,ID_rm4K3z
22,1581,1154,171,364,542,891,1214,1437,875,1591,1399,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.997212768570925,70.1657391609405,ID_rm4K3z
22,1581,1154,121,287,477,891,1214,1437,1207,1591,1399,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,41.99721309995227,70.16583046008975,ID_rm4K3z
256,2821,2041,462,800,1182,1585,2053,2256,2466,2518,2495,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,42.002302224336944,70.07706704950556,ID_DiCNH4
256,2699,1927,601,924,1320,1581,2100,2369,2566,2706,2495,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,42.00221144579115,70.07696696630742,ID_DiCNH4
256,2699,1927,467,772,1046,1581,2100,2369,2377,2706,2495,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,42.00221180216512,70.07705826632824,ID_DiCNH4
42,1569,973,162,391,454,853,1570,1958,2109,2095,2020,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,42.00485759380766,70.15516642532342,ID_AKHdOh
42,1569,973,113,419,426,853,1570,1958,1977,2095,2020,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,42.0048579285924,70.15525772662913,ID_AKHdOh
42,1569,973,187,394,475,853,1570,1958,1783,2095,2020,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,42.00476750375102,70.1552489189672,ID_AKHdOh
412,3306,2506,802,1242,1936,2142,2363,2482,2658,2758,2820,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,42.01197132601618,70.07645517672503,ID_HHdPZO
412,3306,2506,815,1296,1992,2142,2363,2482,2736,2758,2820,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,42.011971683146356,70.0765464795718,ID_HHdPZO
412,3306,2506,711,1120,1764,2142,2363,2482,2454,2758,2820,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,42.011880903954044,70.07644638518441,ID_HHdPZO
412,3306,2506,766,1244,1922,2142,2363,2482,2658,2758,2820,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,42.01188126108097,70.07653768800488,ID_HHdPZO
350,2067,1669,679,1024,1464,1527,1598,1702,1909,1843,1946,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,42.01319094621387,70.064800159063,ID_AFZHzB
349,2154,1718,633,969,1374,1589,1706,1860,1790,1850,2005,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,42.01319130666588,70.06489146217183,ID_AFZHzB
350,2067,1669,688,979,1406,1527,1598,1702,1850,1843,1946,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,42.0131005245792,70.06479136976299,ID_AFZHzB
292,2337,1733,663,969,1406,1758,1939,2136,2115,2277,2382,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,42.015370790701226,70.06747632823837,ID_hf7XN4
292,2337,1733,642,963,1414,1758,1939,2136,2227,2277,2382,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,42.01528036899052,70.0674675362524,ID_hf7XN4
292,2337,1733,654,987,1448,1758,1939,2136,2223,2277,2382,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,42.015280728831904,70.06755883998892,ID_hf7XN4
411,2857,2171,677,1022,1482,1879,2107,2308,2271,2559,2488,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,42.0221639278091,70.0710577458028,ID_6KG8vd
411,2911,2186,723,1080,1620,1925,2259,2460,2432,2684,2488,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,42.022073506032285,70.07104894679986,ID_6KG8vd
364,2189,1509,511,825,1218,1261,1692,1962,2122,2157,2552,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,42.02333401803182,70.06980254884655,ID_Y8jQ6D
364,2738,2011,742,1132,1644,2030,2190,2310,2238,2458,2552,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,42.02333437773175,70.06989385493995,ID_Y8jQ6D
364,2189,1509,616,941,1360,1261,1692,1962,2202,2157,2552,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,42.023243596310564,70.06979374916824,ID_Y8jQ6D
364,2738,2011,764,1136,1680,2030,2190,2310,2336,2458,2552,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,42.023243956007235,70.0698850552353,ID_Y8jQ6D
376,3314,2588,677,1122,1740,1996,2185,2392,2504,2578,2693,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,42.02448910159026,70.08780422307036,ID_7MO0lO
376,3314,2588,665,1076,1682,1996,2185,2392,2458,2578,2693,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,42.02439832446248,70.08770411070388,ID_7MO0lO
376,3314,2588,747,1198,1826,1996,2185,2392,2635,2578,2693,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,42.024398679239965,70.08779541724275,ID_7MO0lO
267,2222,1606,448,899,1092,1560,2102,2374,2476,2601,2506,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,42.034596117919364,70.08358635596812,ID_kMOZe3
267,2222,1606,459,914,1086,1560,2102,2374,2512,2601,2506,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,42.03459647448593,70.08367766544018,ID_kMOZe3
267,2222,1606,448,928,1112,1560,2102,2374,2426,2601,2506,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,42.034505695810125,70.08357754241513,ID_kMOZe3
366,2179,1639,670,951,1298,1597,1967,2140,2140,2192,2212,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,42.03912435245344,70.08585335461387,ID_PWRrMl
366,2179,1639,641,988,1238,1597,1967,2140,2140,2192,2212,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,42.039033930305195,70.08584453641416,ID_PWRrMl
366,2179,1639,766,1122,1472,1597,1967,2140,2226,2192,2212,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,42.03903428652079,70.0859358471937,ID_PWRrMl
175,2254,1485,236,430,565,1321,1971,2249,2685,2584,2328,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,42.04281712071801,70.15375944108874,ID_Jfu7eD
175,2254,1485,333,607,804,1321,1971,2249,2318,2584,2328,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,42.04281745820749,70.15385075340475,ID_Jfu7eD
175,2254,1485,400,702,1001,1321,1971,2249,2657,2584,2328,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,42.042726696264445,70.15375060024874,ID_Jfu7eD
175,2254,1485,400,744,1046,1321,1971,2249,2440,2584,2328,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,42.04272703375086,70.15384191253841,ID_Jfu7eD
1698,3704,2848,1750,2078,2578,3025,3480,3780,3499,4077,3701,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,42.041890208380835,70.14755313025752,ID_dGhiD7
1565,3522,2697,1778,2226,2544,2794,3258,3554,3548,3855,3389,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,42.04189054754656,70.14764444226948,ID_dGhiD7
1698,3704,2848,1968,2428,2724,3025,3480,3780,3685,4077,3701,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,42.04179978412744,70.14754429200856,ID_dGhiD7
1565,3522,2697,1968,2358,2570,2794,3258,3554,3686,3855,3389,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,42.04180012329009,70.14763560399419,ID_dGhiD7
331,2879,1918,673,1176,1468,2035,2443,2652,2802,2961,2959,4.605967,38.8503834987,0.0,135.0,Sentinel-2B,2019-12-18,42.052474238613655,70.12567654740252,ID_CSukbA
